X,M
32929,19838
32930,22142
32931,23095
32932,22638
32933,20798
32934,17688
32935,13496
32936,8478
32937,2942
32938,-2776
32939,-8324
32940,-13364
32941,-17587
32942,-20733
32943,-22609
32944,-23100
32945,-22176
32946,-19891
32947,-16386
32948,-11875
32949,-6634
32950,-985
32951,4725
32952,10145
32953,14944
32954,18824
32955,21547
32956,22945
32957,22932
32958,21507
32959,18758
32960,14853
32961,10033
32962,4593
32963,-1130
32964,-6785
32965,-12022
32966,-16518
32967,-19995
32968,-22238
32969,-23109
32970,-22551
32971,-20600
32972,-17375
32973,-13076
32974,-7966
32975,-2363
32976,3387
32977,8928
32978,13917
32979,18045
32980,21055
32981,22760
32982,23054
32983,21919
32984,19423
32985,15721
32986,11042
32987,5677
32988,-42
32989,-5759
32990,-11119
32991,-15788
32992,-19476
32993,-21952
32994,-23063
32995,-22738
32996,-20996
32997,-17946
32998,-13778
32999,-8749
33000,-3175
33001,2599
33002,8211
33003,13312
33004,17582
33005,20755
33006,22631
33007,23094
33008,22112
33009,19748
33010,16149
33011,11538
33012,6204
33013,481
33014,-5273
33015,-10698
33016,-15453
33017,-19239
33018,-21820
33019,-23033
33020,-22800
33021,-21137
33022,-18145
33023,-14014
33024,-9002
33025,-3423
33026,2372
33027,8019
33028,13162
33029,17478
33030,20694
33031,22608
33032,23098
33033,22132
33034,19772
33035,16165
33036,11538
33037,6183
33038,436
33039,-5339
33040,-10778
33041,-15537
33042,-19315
33043,-21872
33044,-23048
33045,-22766
33046,-21044
33047,-17990
33048,-13796
33049,-8729
33050,-3108
33051,2711
33052,8359
33053,13478
33054,17743
33055,20883
33056,22698
33057,23073
33058,21983
33059,19496
33060,15770
33061,11041
33062,5610
33063,-179
33064,-5957
33065,-11358
33066,-16036
33067,-19694
33068,-22098
33069,-23094
33070,-22618
33071,-20701
33072,-17463
33073,-13110
33074,-7920
33075,-2224
33076,3615
33077,9224
33078,14245
33079,18356
33080,21294
33081,22870
33082,22984
33083,21627
33084,18885
33085,14934
33086,10025
33087,4474
33088,-1366
33089,-7118
33090,-12415
33091,-16917
33092,-20333
33093,-22445
33094,-23116
33095,-22302
33096,-20055
33097,-16518
33098,-11919
33099,-6553
33100,-765
33101,5074
33102,10587
33103,15419
33104,19259
33105,21858
33106,23049
33107,22754
33108,20991
33109,17874
33110,13603
33111,8453
33112,2757
33113,-3119
33114,-8794
33115,-13901
33116,-18110
33117,-21149
33118,-22820
33119,-23014
33120,-21719
33121,-19017
33122,-15082
33123,-10170
33124,-4598
33125,1273
33126,7063
33127,12395
33128,16923
33129,20354
33130,22463
33131,23114
33132,22263
33133,19964
33134,16367
33135,11706
33136,6281
33137,448
33138,-5416
33139,-10928
33140,-15729
33141,-19506
33142,-22012
33143,-23083
33144,-22649
33145,-20737
33146,-17471
33147,-13065
33148,-7804
33149,-2033
33150,3872
33151,9524
33152,14555
33153,18635
33154,21496
33155,22950
33156,22903
33157,21355
33158,18409
33159,14255
33160,9167
33161,3477
33162,-2442
33163,-8202
33164,-13425
33165,-17766
33166,-20942
33167,-22743
33168,-23049
33169,-21840
33170,-19196
33171,-15288
33172,-10374
33173,-4776
33174,1137
33175,6976
33176,12357
33177,16924
33178,20376
33179,22485
33180,23111
33181,22213
33182,19848
33183,16173
33184,11429
33185,5930
33186,37
33187,-5858
33188,-11367
33189,-16126
33190,-19818
33191,-22198
33192,-23110
33193,-22491
33194,-20383
33195,-16923
33196,-12341
33197,-6940
33198,-1078
33199,4857
33200,10470
33201,15389
33202,19287
33203,21904
33204,23065
33205,22694
33206,20814
33207,17549
33208,13116
33209,7809
33210,1982
33211,-3979
33212,-9675
33213,-14727
33214,-18799
33215,-21617
33216,-22994
33217,-22837
33218,-21156
33219,-18062
33220,-13761
33221,-8541
33222,-2749
33223,3228
33224,8990
33225,14152
33226,18367
33227,21354
33228,22911
33229,22934
33230,21421
33231,18472
33232,14285
33233,9139
33234,3379
33235,-2609
33236,-8422
33237,-13671
33238,-18002
33239,-21125
33240,-22828
33241,-22998
33242,-21620
33243,-18789
33244,-14692
33245,-9606
33246,-3873
33247,2122
33248,7975
33249,13292
33250,17713
33251,20941
33252,22756
33253,23037
33254,21762
33255,19018
33256,14989
33257,9947
33258,4232
33259,-1770
33260,-7653
33261,-13020
33262,-17506
33263,-20808
33264,-22702
33265,-23059
33266,-21853
33267,-19166
33268,-15180
33269,-10163
33270,-4457
33271,1553
33272,7459
33273,12859
33274,17386
33275,20733
33276,22671
33277,23069
33278,21898
33279,19237
33280,15267
33281,10257
33282,4548
33283,-1472
33284,-7392
33285,-12810
33286,-17355
33287,-20717
33288,-22667
33289,-23070
33290,-21898
33291,-19231
33292,-15251
33293,-10227
33294,-4504
33295,1527
33296,7456
33297,12875
33298,17414
33299,20762
33300,22688
33301,23061
33302,21855
33303,19150
33304,15132
33305,10075
33306,4327
33307,-1719
33308,-7648
33309,-13053
33310,-17562
33311,-20865
33312,-22735
33313,-23042
33314,-21764
33315,-18990
33316,-14908
33317,-9799
33318,-4015
33319,2047
33320,7968
33321,13342
33322,17796
33323,21024
33324,22802
33325,23006
33326,21623
33327,18747
33328,14575
33329,9396
33330,3566
33331,-2511
33332,-8415
33333,-13738
33334,-18111
33335,-21231
33336,-22882
33337,-22948
33338,-21424
33339,-18415
33340,-14129
33341,-8862
33342,-2980
33343,3110
33344,8985
33345,14237
33346,18501
33347,21480
33348,22967
33349,22857
33350,21157
33351,17986
33352,13562
33353,8194
33354,2254
33355,-3843
33356,-9674
33357,-14832
33358,-18956
33359,-21759
33360,-23044
33361,-22722
33362,-20813
33363,-17451
33364,-12869
33365,-7388
33366,-1389
33367,4708
33368,10476
33369,15512
33370,19464
33371,22054
33372,23100
33373,22528
33374,20377
33375,16798
33376,12041
33377,6438
33378,383
33379,-5699
33380,-11383
33381,-16268
33382,-20012
33383,-22349
33384,-23117
33385,-22259
33386,-19835
33387,-16016
33388,-11069
33389,-5343
33390,761
33391,6813
33392,12385
33393,17085
33394,20581
33395,22626
33396,23076
33397,21897
33398,19172
33399,15093
33400,9947
33401,4097
33402,-2043
33403,-8039
33404,-13468
33405,-17945
33406,-21152
33407,-22863
33408,-22955
33409,-21421
33410,-18369
33411,-14015
33412,-8666
33413,-2702
33414,3455
33415,9368
33416,14616
33417,18827
33418,21702
33419,23035
33420,22731
33421,20811
33422,17410
33423,12771
33424,7221
33425,1157
33426,-4990
33427,-10783
33428,-15809
33429,-19708
33430,-22203
33431,-23115
33432,-22378
33433,-20043
33434,-16278
33435,-11349
33436,-5609
33437,532
33438,6637
33439,12268
33440,17022
33441,20560
33442,22626
33443,23073
33444,21868
33445,19096
33446,14956
33447,9742
33448,3830
33449,-2358
33450,-8378
33451,-13798
33452,-18227
33453,-21349
33454,-22937
33455,-22878
33456,-21174
33457,-17947
33458,-13429
33459,-7945
33460,-1887
33461,4307
33462,10192
33463,15344
33464,19390
33465,22040
33466,23101
33467,22496
33468,20268
33469,16577
33470,11689
33471,5955
33472,-209
33473,-6359
33474,-12051
33475,-16872
33476,-20473
33477,-22594
33478,-23080
33479,-21895
33480,-19125
33481,-14968
33482,-9726
33483,-3779
33484,2444
33485,8490
33486,13921
33487,18343
33488,21433
33489,22968
33490,22834
33491,21041
33492,17719
33493,13107
33494,7542
33495,1427
33496,-4793
33497,-10665
33498,-15761
33499,-19710
33500,-22223
33501,-23116
33502,-22325
33503,-19904
33504,-16031
33505,-10988
33506,-5141
33507,1081
33508,7226
33509,12844
33510,17524
33511,20923
33512,22792
33513,22994
33514,21513
33515,18457
33516,14049
33517,8611
33518,2541
33519,-3716
33520,-9702
33521,-14977
33522,-19153
33523,-21925
33524,-23088
33525,-22555
33526,-20365
33527,-16678
33528,-11765
33529,-5986
33530,235
33531,6439
33532,12170
33533,17005
33534,20590
33535,22658
33536,23056
33537,21756
33538,18850
33539,14554
33540,9184
33541,3134
33542,-3147
33543,-9197
33544,-14569
33545,-18865
33546,-21767
33547,-23059
33548,-22647
33549,-20559
33550,-16948
33551,-12083
33552,-6322
33553,-91
33554,6147
33555,11930
33556,16830
33557,20482
33558,22615
33559,23069
33560,21811
33561,18933
33562,14648
33563,9274
33564,3210
33565,-3094
33566,-9169
33567,-14563
33568,-18873
33569,-21779
33570,-23064
33571,-22630
33572,-20510
33573,-16861
33574,-11953
33575,-6154
33576,106
33577,6358
33578,12137
33579,17011
33580,20614
33581,22677
33582,23046
33583,21691
33584,18713
33585,14335
33586,8883
33587,2766
33588,-3560
33589,-9620
33590,-14960
33591,-19179
33592,-21961
33593,-23096
33594,-22498
33595,-20211
33596,-16407
33597,-11370
33598,-5477
33599,828
33600,7071
33601,12784
33602,17536
33603,20969
33604,22825
33605,22962
33606,21370
33607,18168
33608,13596
33609,7998
33610,1797
33611,-4541
33612,-10538
33613,-15739
33614,-19754
33615,-22277
33616,-23117
33617,-22210
33618,-19625
33619,-15555
33620,-10307
33621,-4279
33622,2074
33623,8271
33624,13842
33625,18366
33626,21498
33627,23001
33628,22760
33629,20793
33630,17247
33631,12392
33632,6596
33633,297
33634,-6025
33635,-11890
33636,-16852
33637,-20534
33638,-22654
33639,-23050
33640,-21692
33641,-18683
33642,-14249
33643,-8730
33644,-2544
33645,3836
33646,9925
33647,15258
33648,19427
33649,22114
33650,23113
33651,22347
33652,19873
33653,15881
33654,10673
33655,4649
33656,-1733
33657,-7982
33658,-13621
33659,-18219
33660,-21421
33661,-22983
33662,-22784
33663,-20838
33664,-17294
33665,-12422
33666,-6597
33667,-264
33668,6090
33669,11977
33670,16945
33671,20611
33672,22693
33673,23031
33674,21597
33675,18501
33676,13980
33677,8382
33678,2138
33679,-4272
33680,-10354
33681,-15638
33682,-19717
33683,-22276
33684,-23117
33685,-22173
33686,-19516
33687,-15352
33688,-10002
33689,-3877
33690,2548
33691,8777
33692,14328
33693,18772
33694,21762
33695,23069
33696,22588
33697,20358
33698,16549
33699,11457
33700,5475
33701,-932
33702,-7268
33703,-13040
33704,-17801
33705,-21180
33706,-22914
33707,-22868
33708,-21043
33709,-17582
33710,-12752
33711,-6930
33712,-567
33713,5841
33714,11795
33715,16831
33716,20556
33717,22679
33718,23034
33719,21591
33720,18464
33721,13895
33722,8240
33723,1941
33724,-4511
33725,-10611
33726,-15883
33727,-19913
33728,-22386
33729,-23108
33730,-22021
33731,-19209
33732,-14893
33733,-9408
33734,-3186
33735,3287
33736,9503
33737,14975
33738,19272
33739,22058
33740,23111
33741,22350
33742,19832
33743,15755
33744,10439
33745,4301
33746,-2176
33747,-8483
33748,-14123
33749,-18652
33750,-21712
33751,-23063
33752,-22595
33753,-20346
33754,-16493
33755,-11337
33756,-5286
33757,1183
33758,7560
33759,13340
33760,18068
33761,21368
33762,22979
33763,22773
33764,20766
33765,17115
33766,12108
33767,6142
33768,-311
33769,-6741
33770,-12637
33771,-17533
33772,-21039
33773,-22876
33774,-22898
33775,-21102
33776,-17631
33777,-12758
33778,-6871
33779,-437
33780,6033
33781,12024
33782,17059
33783,20737
33784,22766
33785,22981
33786,21367
33787,18049
33788,13293
33789,7475
33790,1061
33791,-5439
33792,-11505
33793,-16655
33794,-20475
33795,-22660
33796,-23035
33797,-21569
33798,-18378
33799,-13717
33800,-7958
33801,-1561
33802,4962
33803,11089
33804,16328
33805,20260
33806,22568
33807,23067
33808,21717
33809,18624
33810,14036
33811,8320
33812,1936
33813,-4605
33814,-10777
33815,-16084
33816,-20098
33817,-22497
33818,-23086
33819,-21817
33820,-18791
33821,-14252
33822,-8565
33823,-2186
33824,4370
33825,10575
33826,15927
33827,19996
33828,22451
33829,23094
33830,21873
33831,18884
33832,14370
33833,8693
33834,2312
33835,-4257
33836,-10482
33837,-15860
33838,-19955
33839,-22434
33840,-23097
33841,-21888
33842,-18905
33843,-14389
33844,-8705
33845,-2313
33846,4266
33847,10501
33848,15884
33849,19977
33850,22448
33851,23094
33852,21863
33853,18853
33854,14309
33855,8600
33856,2190
33857,-4399
33858,-10631
33859,-15998
33860,-20062
33861,-22490
33862,-23085
33863,-21796
33864,-18728
33865,-14131
33866,-8379
33867,-1942
33868,4655
33869,10872
33870,16201
33871,20207
33872,22559
33873,23066
33874,21684
33875,18526
33876,13851
33877,8039
33878,1568
33879,-5032
33880,-11221
33881,-16491
33882,-20408
33883,-22649
33884,-23032
33885,-21522
33886,-18244
33887,-13465
33888,-7579
33889,-1068
33890,5531
33891,11676
33892,16861
33893,20659
33894,22755
33895,22976
33896,21303
33897,17874
33898,12970
33899,6995
33900,442
33901,-6149
33902,-12233
33903,-17307
33904,-20952
33905,-22865
33906,-22889
33907,-21019
33908,-17410
33909,-12359
33910,-6285
33911,311
33912,6882
33913,12884
33914,17819
33915,21277
33916,22971
33917,22759
33918,20658
33919,16842
33920,11627
33921,5445
33922,-1190
33923,-7728
33924,-13624
33925,-18387
33926,-21622
33927,-23057
33928,-22573
33929,-20209
33930,-16162
33931,-10767
33932,-4473
33933,2194
33934,8679
33935,14442
33936,18999
33937,21972
33938,23109
33939,22317
33940,19659
33941,15358
33942,9772
33943,3368
33944,-3319
33945,-9730
33946,-15326
33947,-19640
33948,-22310
33949,-23110
33950,-21973
33951,-18994
33952,-14421
33953,-8637
33954,-2128
33955,4561
33956,10868
33957,16263
33958,20292
33959,22616
33960,23039
33961,21524
33962,18197
33963,13339
33964,7357
33965,754
33966,-5913
33967,-12083
33968,-17235
33969,-20935
33970,-22870
33971,-22875
33972,-20949
33973,-17255
33974,-12103
33975,-5927
33976,750
33977,7365
33978,13358
33979,18222
33980,21545
33981,23045
33982,22595
33983,20230
33984,16152
33985,10704
33986,4348
33987,-2378
33988,-8903
33989,-14673
33990,-19199
33991,-22096
33992,-23117
33993,-22174
33994,-19346
33995,-14874
33996,-9136
33997,-2620
33998,4120
33999,10510
34000,16006
34001,20140
34002,22559
34003,23056
34004,21588
34005,18278
34006,13409
34007,7395
34008,749
34009,-5962
34010,-12165
34011,-17329
34012,-21014
34013,-22902
34014,-22833
34015,-20810
34016,-17007
34017,-11747
34018,-5481
34019,1255
34020,7885
34021,13841
34022,18610
34023,21785
34024,23092
34025,22417
34026,19818
34027,15517
34028,9883
34029,3399
34030,-3378
34031,-9865
34032,-15506
34033,-19813
34034,-22417
34035,-23091
34036,-21777
34037,-18588
34038,-13797
34039,-7816
34040,-1160
34041,5596
34042,11871
34043,17123
34044,20897
34045,22868
34046,22864
34047,20885
34048,17101
34049,11838
34050,5550
34051,-1219
34052,-7883
34053,-13866
34054,-18649
34055,-21818
34056,-23097
34057,-22375
34058,-19713
34059,-15341
34060,-9638
34061,-3098
34062,3712
34063,10201
34064,15805
34065,20037
34066,22528
34067,23061
34068,21589
34069,18239
34070,13301
34071,7204
34072,480
34073,-6287
34074,-12508
34075,-17639
34076,-21234
34077,-22977
34078,-22717
34079,-20474
34080,-16444
34081,-10977
34082,-4551
34083,2273
34084,8900
34085,14750
34086,19311
34087,22184
34088,23116
34089,22024
34090,19005
34091,14320
34092,8380
34093,1705
34094,-5121
34095,-11499
34096,-16869
34097,-20759
34098,-22829
34099,-22894
34100,-20948
34101,-17162
34102,-11867
34103,-5528
34104,1299
34105,8012
34106,14021
34107,18796
34108,21918
34109,23110
34110,22266
34111,19459
34112,14937
34113,9097
34114,2453
34115,-4408
34116,-10881
34117,-16394
34118,-20460
34119,-22719
34120,-22971
34121,-21192
34122,-17539
34123,-12333
34124,-6036
34125,797
34126,7560
34127,13654
34128,18540
34129,21784
34130,23096
34131,22361
34132,19642
34133,15180
34134,9370
34135,2727
34136,-4160
34137,-10677
34138,-16247
34139,-20374
34140,-22689
34141,-22986
34142,-21238
34143,-17600
34144,-12393
34145,-6082
34146,771
34147,7557
34148,13671
34149,18566
34150,21805
34151,23100
34152,22333
34153,19572
34154,15062
34155,9206
34156,2526
34157,-4381
34158,-10896
34159,-16439
34160,-20511
34161,-22747
34162,-22948
34163,-21093
34164,-17348
34165,-12048
34166,-5666
34167,1224
34168,8005
34169,14069
34170,18872
34171,21980
34172,23115
34173,22173
34174,19239
34175,14574
34176,8598
34177,1848
34178,-5070
34179,-11532
34180,-16957
34181,-20856
34182,-22876
34183,-22834
34184,-20734
34185,-16764
34186,-11282
34187,-4780
34188,2154
34189,8895
34190,14833
34191,19432
34192,22276
34193,23106
34194,21847
34195,18611
34196,13691
34197,7530
34198,687
34199,-6219
34200,-12563
34201,-17769
34202,-21366
34203,-23025
34204,-22596
34205,-20116
34206,-15810
34207,-10068
34208,-3410
34209,3558
34210,10204
34211,15923
34212,20195
34213,22631
34214,23008
34215,21290
34216,17634
34217,12371
34218,5980
34219,-957
34220,-7808
34221,-13947
34222,-18816
34223,-21968
34224,-23115
34225,-22152
34226,-19166
34227,-14428
34228,-8370
34229,-1547
34230,5419
34231,11890
34232,17275
34233,21078
34234,22953
34235,22725
34236,20415
34237,16234
34238,10564
34239,3924
34240,-3077
34241,-9796
34242,-15618
34243,-20006
34244,-22557
34245,-23036
34246,-21398
34247,-17793
34248,-12551
34249,-6153
34250,812
34251,7703
34252,13886
34253,18791
34254,21965
34255,23116
34256,22135
34257,19113
34258,14328
34259,8219
34260,1351
34261,-5642
34262,-12116
34263,-17471
34264,-21213
34265,-22994
34266,-22648
34267,-20208
34268,-15897
34269,-10114
34270,-3393
34271,3642
34272,10342
34273,16084
34274,20335
34275,22702
34276,22962
34277,21092
34278,17264
34279,11832
34280,5301
34281,-1724
34282,-8590
34283,-14659
34284,-19365
34285,-22270
34286,-23103
34287,-21786
34288,-18440
34289,-13376
34290,-7065
34291,-95
34292,6886
34293,13225
34294,18331
34295,21728
34296,23097
34297,22310
34298,19438
34299,14750
34300,8683
34301,1803
34302,-5247
34303,-11807
34304,-17263
34305,-21104
34306,-22969
34307,-22684
34308,-20273
34309,-15961
34310,-10153
34311,-3391
34312,3689
34313,10425
34314,16183
34315,20422
34316,22744
34317,22929
34318,20959
34319,17018
34320,11477
34321,4854
34322,-2226
34323,-9097
34324,-15113
34325,-19707
34326,-22444
34327,-23066
34328,-21514
34329,-17933
34330,-12659
34331,-6190
34332,864
34333,7838
34334,14073
34335,18978
34336,22091
34337,23116
34338,21955
34339,18717
34340,13707
34341,7398
34342,389
34343,-6659
34344,-13077
34345,-18256
34346,-21705
34347,-23097
34348,-22297
34349,-19382
34350,-14626
34351,-8480
34352,-1529
34353,5569
34354,12139
34355,17556
34356,21304
34357,23026
34358,22557
34359,19940
34360,15425
34361,9439
34362,2554
34363,-4577
34364,-11271
34365,-16892
34366,-20903
34367,-22919
34368,-22748
34369,-20404
34370,-16111
34371,-10279
34372,-3463
34373,3686
34374,10482
34375,16277
34376,20515
34377,22790
34378,22883
34379,20785
34380,16694
34381,11003
34382,4256
34383,-2901
34384,-9780
34385,-15721
34386,-20154
34387,-22653
34388,-22976
34389,-21092
34390,-17180
34391,-11616
34392,-4934
34393,2224
34394,9169
34395,15232
34396,19830
34397,22518
34398,23037
34399,21335
34400,17577
34401,12122
34402,5498
34403,-1659
34404,-8656
34405,-14818
34406,-19550
34407,-22394
34408,-23074
34409,-21523
34410,-17890
34411,-12526
34412,-5949
34413,1205
34414,8243
34415,14484
34416,19322
34417,22289
34418,23095
34419,21661
34420,18126
34421,12831
34422,6290
34423,-863
34424,-7933
34425,-14234
34426,-19152
34427,-22208
34428,-23106
34429,-21755
34430,-18287
34431,-13039
34432,-6520
34433,635
34434,7729
34435,14071
34436,19042
34437,22157
34438,23110
34439,21809
34440,18378
34441,13152
34442,6641
34443,-520
34444,-7632
34445,-13998
34446,-18996
34447,-22137
34448,-23112
34449,-21824
34450,-18400
34451,-13172
34452,-6653
34453,519
34454,7641
34455,14015
34456,19015
34457,22150
34458,23110
34459,21802
34460,18352
34461,13098
34462,6556
34463,-632
34464,-7758
34465,-14123
34466,-19098
34467,-22194
34468,-23106
34469,-21741
34470,-18234
34471,-12930
34472,-6349
34473,858
34474,7982
34475,14319
34476,19244
34477,22269
34478,23095
34479,21639
34480,18044
34481,12665
34482,6032
34483,-1199
34484,-8312
34485,-14603
34486,-19449
34487,-22370
34488,-23074
34489,-21492
34490,-17778
34491,-12301
34492,-5602
34493,1653
34494,8745
34495,14971
34496,19710
34497,22491
34498,23037
34499,21293
34500,17431
34501,11834
34502,5059
34503,-2221
34504,-9281
34505,-15417
34506,-20019
34507,-22625
34508,-22977
34509,-21036
34510,-16997
34511,-11261
34512,-4400
34513,2901
34514,9914
34515,15937
34516,20368
34517,22764
34518,22883
34519,20713
34520,16470
34521,10577
34522,3624
34523,-3692
34524,-10640
34525,-16523
34526,-20749
34527,-22896
34528,-22746
34529,-20313
34530,-15840
34531,-9777
34532,-2730
34533,4592
34534,11454
34535,17165
34536,21150
34537,23009
34538,22552
34539,19825
34540,15101
34541,8855
34542,1716
34543,-5597
34544,-12346
34545,-17852
34546,-21557
34547,-23088
34548,-22288
34549,-19237
34550,-14243
34551,-7809
34552,-584
34553,6701
34554,13309
34555,18571
34556,21955
34557,23117
34558,21939
34559,18537
34560,13257
34561,6633
34562,-665
34563,-7897
34564,-14328
34565,-19307
34566,-22326
34567,-23079
34568,-21487
34569,-17712
34570,-12136
34571,-5326
34572,2028
34573,9176
34574,15391
34575,20041
34576,22650
34577,22953
34578,20917
34579,16749
34580,10872
34581,3886
34582,-3498
34583,-10526
34584,-16481
34585,-20753
34586,-22906
34587,-22719
34588,-20210
34589,-15634
34590,-9459
34591,-2315
34592,5067
34593,11932
34594,17576
34595,21420
34596,23070
34597,22355
34598,19349
34599,14358
34600,7892
34601,616
34602,-6724
34603,-13375
34604,-18653
34605,-22016
34606,-23116
34607,-21839
34608,-18316
34609,-12909
34610,-6172
34611,1202
34612,8452
34613,14833
34614,19687
34615,22512
34616,23017
34617,21148
34618,17096
34619,11280
34620,4299
34621,-3128
34622,-10232
34623,-16281
34624,-20647
34625,-22880
34626,-22746
34627,-20259
34628,-15675
34629,-9468
34630,-2280
34631,5146
34632,12040
34633,17687
34634,21501
34635,23085
34636,22275
34637,19153
34638,14042
34639,7473
34640,126
34641,-7235
34642,-13845
34643,-19017
34644,-22212
34645,-23096
34646,-21577
34647,-17811
34648,-12190
34649,-5299
34650,2146
34651,9368
34652,15614
34653,20233
34654,22742
34655,22878
34656,20625
34657,16219
34658,10117
34659,2958
34660,-4512
34661,-11511
34662,-17307
34663,-21294
34664,-23052
34665,-22398
34666,-19398
34667,-14366
34668,-7828
34669,-468
34670,6942
34671,13625
34672,18880
34673,22154
34674,23103
34675,21626
34676,17877
34677,12249
34678,5333
34679,-2145
34680,-9398
34681,-15664
34682,-20282
34683,-22766
34684,-22853
34685,-20533
34686,-16048
34687,-9872
34688,-2654
34689,4845
34690,11834
34691,17576
34692,21462
34693,23083
34694,22266
34695,19096
34696,13907
34697,7247
34698,-180
34699,-7590
34700,-14197
34701,-19303
34702,-22365
34703,-23059
34704,-21309
34705,-17301
34706,-11458
34707,-4398
34708,3129
34709,10325
34710,16426
34711,20784
34712,22935
34713,22649
34714,19955
34715,15140
34716,8714
34717,1359
34718,-6141
34719,-12988
34720,-18454
34721,-21954
34722,-23116
34723,-21814
34724,-18186
34725,-12618
34726,-5703
34727,1822
34728,9153
34729,15508
34730,20208
34731,22749
34732,22859
34733,20525
34734,15995
34735,9754
34736,2468
34737,-5084
34738,-12092
34739,-17806
34740,-21613
34741,-23104
34742,-22118
34743,-18760
34744,-13388
34745,-6579
34746,937
34747,8354
34748,14875
34749,19798
34750,22594
34751,22961
34752,20859
34753,16513
34754,10388
34755,3145
34756,-4438
34757,-11545
34758,-17408
34759,-21396
34760,-23078
34761,-22271
34762,-19061
34763,-13794
34764,-7037
34765,481
34766,7949
34767,14558
34768,19595
34769,22514
34770,22999
34771,20995
34772,16719
34773,10633
34774,3394
34775,-4213
34776,-11366
34777,-17287
34778,-21335
34779,-23069
34780,-22301
34781,-19113
34782,-13850
34783,-7081
34784,457
34785,7947
34786,14574
34787,19618
34788,22529
34789,22989
34790,20948
34791,16626
34792,10492
34793,3215
34794,-4413
34795,-11562
34796,-17451
34797,-21438
34798,-23086
34799,-22216
34800,-18920
34801,-13557
34802,-6713
34803,866
34804,8351
34805,14924
34806,19866
34807,22636
34808,22928
34809,20711
34810,16226
34811,9962
34812,2606
34813,-5037
34814,-12128
34815,-17891
34816,-21692
34817,-23113
34818,-21996
34819,-18464
34820,-12904
34821,-5925
34822,1707
34823,9152
34824,15592
34825,20317
34826,22807
34827,22787
34828,20257
34829,15496
34830,9027
34831,1562
34832,-6077
34833,-13046
34834,-18578
34835,-22060
34836,-23107
34837,-21603
34838,-17712
34839,-11864
34840,-4703
34841,2978
34842,10332
34843,16543
34844,20925
34845,22990
34846,22511
34847,19538
34848,14399
34849,7664
34850,78
34851,-7518
34852,-14281
34853,-19460
34854,-22479
34855,-23003
34856,-20972
34857,-16610
34858,-10402
34859,-3036
34860,4669
34861,11856
34862,17724
34863,21620
34864,23109
34865,22024
34866,18485
34867,12886
34868,5848
34869,-1842
34870,-9329
34871,-15775
34872,-20461
34873,-22863
34874,-22712
34875,-20023
34876,-15096
34877,-8480
34878,-914
34879,6755
34880,13669
34881,19053
34882,22306
34883,23060
34884,21230
34885,17021
34886,10903
34887,3561
34888,-4182
34889,-11456
34890,-17446
34891,-21477
34892,-23097
34893,-22121
34894,-18659
34895,-13099
34896,-6064
34897,1653
34898,9186
34899,15686
34900,20420
34901,22856
34902,22716
34903,20016
34904,15058
34905,8402
34906,797
34907,-6899
34908,-13818
34909,-19177
34910,-22371
34911,-23038
34912,-21101
34913,-16778
34914,-10556
34915,-3140
34916,4633
34917,11882
34918,17787
34919,21679
34920,23114
34921,21930
34922,18259
34923,12517
34924,5354
34925,-2417
34926,-9916
34927,-16289
34928,-20814
34929,-22974
34930,-22523
34931,-19511
34932,-14280
34933,-7424
34934,279
34935,7950
34936,14718
34937,19810
34938,22646
34939,22901
34940,20545
34941,15846
34942,9338
34943,1764
34944,-6013
34945,-13105
34946,-18700
34947,-22160
34948,-23087
34949,-21375
34950,-17218
34951,-11091
34952,-3694
34953,4128
34954,11478
34955,17514
34956,21545
34957,23106
34958,22019
34959,18407
34960,12682
34961,5501
34962,-2313
34963,-9862
34964,-16279
34965,-20827
34966,-22982
34967,-22495
34968,-19421
34969,-14112
34970,-7178
34971,583
34972,8278
34973,15021
34974,20034
34975,22739
34976,22822
34977,20274
34978,15386
34979,8722
34980,1050
34981,-6744
34982,-13760
34983,-19188
34984,-22399
34985,-23020
34986,-20979
34987,-16511
34988,-10132
34989,-2579
34990,5274
34991,12518
34992,18312
34993,21984
34994,23108
34995,21553
34996,17497
34997,11410
34998,3997
34999,-3881
35000,-11309
35001,-17424
35002,-21515
35003,-23106
35004,-22009
35005,-18352
35006,-12558
35007,-5302
35008,2572
35009,10148
35010,16543
35011,21011
35012,23030
35013,22363
35014,19087
35015,13584
35016,6494
35017,-1356
35018,-9048
35019,-15684
35020,-20488
35021,-22898
35022,-22630
35023,-19714
35024,-14491
35025,-7571
35026,236
35027,8018
35028,14860
35029,19963
35030,22725
35031,22823
35032,20243
35033,15288
35034,8537
35035,783
35036,-7065
35037,-14083
35038,-19448
35039,-22526
35040,-22956
35041,-20686
35042,-15981
35043,-9394
35044,-1700
35045,6196
35046,13362
35047,18955
35048,22314
35049,23042
35050,21052
35051,16577
35052,10145
35053,2513
35054,-5416
35055,-12706
35056,-18496
35057,-22100
35058,-23091
35059,-21350
35060,-17083
35061,-10793
35062,-3224
35063,4728
35064,12121
35065,18079
35066,21894
35067,23113
35068,21590
35069,17506
35070,11342
35071,3831
35072,-4136
35073,-11613
35074,-17711
35075,-21704
35076,-23117
35077,-21780
35078,-17851
35079,-11796
35080,-4336
35081,3642
35082,11187
35083,17400
35084,21539
35085,23110
35086,21925
35087,18123
35088,12157
35089,4739
35090,-3247
35091,-10845
35092,-17149
